评价,评分
景色很美，桂林重要打卡景点之一，乘船夜游让人感悟城市与山水的和谐统一，夜晚在璀璨灯光映衬下，彰显出五彩缤纷、梦幻绝伦、无限遐想的高雅意境。值得推荐，,5
还不错还不错,1
景色不错，值得推荐，,5
带老人出游，非常好的体验，全程衔接顺畅，仓位舒服宽敞不拥挤,5
不错11111,5
夜游两江四湖的体验感一般。可能是因为小孩2岁，小了点，坐不了那么久，半途就会闹。桂林的天气也是迷一样的，突然就会遇到暴雨，哈哈。,3
景色不错，体验很好，有趣好玩，值得推荐，,5
两江四湖是漓江，桃花江，榕湖，杉湖，桂湖，木龙湖，可以乘船游览，白天是一种景象，晚上打上灯光效果后会特别漂亮，票价不便宜……,4
景色不错，,4
值得推荐，景色不错，有趣好玩，体验很好，,5
景色不错，,4
要是有零分。我都不能给你一分！太没意思了 ，就坐船看。有啥好看的呢 一点都不好看！ 性价比低，体验不佳，可玩性低，景色一般，,1
景色不错，值得推荐，,5
带老人出游，非常好的体验，全程衔接顺畅，仓位舒服宽敞不拥挤,5
值得推荐，体验很好，景色不错，有趣好玩，,5
景色不错，体验很好，有趣好玩，值得推荐，,5
不值这么多钱,3
景色真的很美，值得一看，晚上比白天更美，去桂林这个项目一定要体验一下。船是有透明玻璃顶的，不影响观景。,5
真心觉得这个船票最多值80，夜景一般，灯光落后，哪里来的勇气卖180😅黄浦江携程号带自助餐也才246.,2
个人觉得还是值得一坐的，夜景特别不错，坐完了可以岸边走走，环境特别好,4
非常喜欢的地方，桂林两江四湖构成桂林山水美景的重要组成部分。文章对桂林两江四湖的工程概况、社会效益、规划进程和展示的炫丽美景做了详细的描述，十分引人入胜。,5
不值这个钱，而且豪华船，竟然还是一路上都是倒着坐的位置，难受要死。,3
不值这个钱，而且豪华船，竟然还是一路上都是倒着坐的位置，难受要死。,3
不值这个钱，而且豪华船，竟然还是一路上都是倒着坐的位置，难受要死。,3
晚上的游船人很多，游湖的时候都挤在小小的甲板上，体验并没有很好。,4
体验很好，值得推荐，有趣好玩，景色不错，,5
整体感觉挺好但是如果你不准备花钱买照片的话就千万不要拍照,4
真的感觉很一般啊  有工作人员提前电话预约了时间 下午5:45开始 一个半小时  白天和晚上景色都看到了 除了两座塔灯光打开后还可以 其他沿途景色真的一般般 不值票价 可玩性低，性价比低，景色一般，,3
随便转转而已，除了双塔，也没啥景色，船票真是贵！,4
夜景还不错,5
景色不错，值得推荐，,5
不值这个钱，而且豪华船，竟然还是一路上都是倒着坐的位置，难受要死。,3
不值这个钱，而且豪华船，竟然还是一路上都是倒着坐的位置，难受要死。,3
不值这个钱，而且豪华船，竟然还是一路上都是倒着坐的位置，难受要死。,3
晚上的游船人很多，游湖的时候都挤在小小的甲板上，体验并没有很好。,4
体验很好，值得推荐，有趣好玩，景色不错，,5
夜游漓江别有一番风味，日月双塔很精致，一路上沿途灯光赏心悦目，阿妹和阿哥介绍沿路的风景，可以站在外面的甲板上看，感觉不错，感受了一次独特的升降船体验,5
游湖游江，是桂林旅游的特色。,5
景色不错，,4
性价比真的很一般，甚至有点低，晚上几乎就是看人造灯光，唯一有印象的就是日月双塔了,4
夜晚的桂林真的挺漂亮的，两江四湖，每一座桥梁都有它的特色，而且用心到桥洞里也有雕刻，配上灯光效果，很不错。 虽然船票挺贵的，不过可以上甲版吹吹风，拍照还是挺舒服的。船内也有讲解，还是可以。 第一次体验了船只怎么坐电梯，哈哈，也是挺有意思的。,4
桂林山水甲天下，很喜欢桂林山水的美景。两江四湖景区就在桂林的市中心，与人文完美结合，更加漂亮了，尤其夜景，乘船游览，很值得去的地方。,5
夜景一般，除了日月双塔灯光比较亮，效果还可以，其他河道沿岸基本没什么可看的，很失望,3
全程一个小时左右，象山渔人码头上船，中间会在木龙湖换船，到木龙塔会给每个人拍照留念，景色很美(说实话，拍的不咋地，背景都是糊的)，中间会经过几座桥和建筑，没啥可说的，到了日月双塔船会掉头去桃花江，这里的景色是最美的，可以多拍一些美照，之后在文昌码头下船。,3
有趣好玩，,5
中间段的景色很漂亮，说是豪华艇，其实很一般，看到双塔很漂亮的。景色不错，感觉价格比较贵。,5
闸门体验不错,5
两道闸门体验不错,5
体验不佳，可玩性低，性价比低，,3
夜游其实很傻，全是黄绿灯，啥也看不出来。白天游还便宜，才80\人，晚间要185，黑乎乎一片，没啥好看。而且说是豪华床，不坐窗边基本看不见啥。我上传的图片已经是此趟最好的景了。,3
景色很优美，整体都不错，就是船破了点，位置太窄，有点影响心情。,4
体验很好，景色不错，值得推荐，,5
夜景一般，除了日月双塔灯光比较亮，效果还可以，其他河道沿岸基本没什么可看的，很失望,4
自然风景宜人,4
象山景区下午门票真的是晚上6点后就不让进，过一分钟也不让，因为6点后夜场又单独收费，所以多多注意，这点体验不佳，,3
看桂林两江四湖的夜景，不看后悔，看了也后悔。船经漓江，入木龙湖，再进榕湖，桂湖，杉湖，最后进入桃花江，一共90分钟。最有趣的是看船两次升降，一次是“坐电梯”，一次是“被泄洪”。双塔很好看，船上有讲解，也有收费拍照没完没了…就是太贵了太贵了，性价比低，纯商业化。晚上全是灯，感觉太商业，白天没灯，可能更没什么看的。,3
家乡的好风景！美美哒！现在去走走凉爽！,5
没看过夜景的可以去体验，但是性价比不高，价钱贵,5
桂林是典型的山水城市，自然山水是构成桂林城市景观的基本元素。两江四湖真实地体现了“千峰环野立，一水抱成流”的美妙景致和“城在景中，景在城中”的和谐景观。作为桂林城市中心唯一的经典环城水路。夜晚在璀璨艺术灯光映衬下，彰显出五彩缤纷、梦幻绝伦、无限遐想的高雅意境。乘船夜游让人感悟城市与山水的和谐统一，不由会有“愿做桂林人，不愿做神仙”的感叹。,5
景色一般，体验不佳，性价比低，可玩性低，,1
还是值得一去的，就是服务跟不上,5
随船导游讲解不错，两江四湖夜景不错,5
值得推荐，景色不错，,4
自然风景宜人,5
值得推荐，景色不错，,4
夜游还是值得一看,5
有趣好玩，,5
景色不错，,5
景色不错，值得推荐，,5
景色不错，有趣好玩，,5
晚上风景不错，吹着江风看着双塔。跟朋友聊聊天，心情特别愉悦！,5
糖导带领的行程棒棒的，行程安排很满意吃的好住得好,5
夜游非常惬意，看到的景色确实好,5
夜游确实不错👍,5
日月双塔很壮观，景色不错，体验很好，有趣好玩，值得推荐，直的购买。,5
其他都好 就是拍照服务的人太烦人,4
两江四湖游是一场灯光秀，非常非常美。游船一个多小时也够过瘾,5
不知道怎么购买的根本没听体验很好，,5
漓江夜景很美,5
可以值得一去,5
体验桂林山水，景色不错，体验很好，有趣好玩，值得推荐，很不错。,4
水很不错。。。游船只是不能登顶，可惜了,5
有点无聊说实话,5
感觉还好，如果夜景将更不错，白天便宜但没有灯光，总之还是可以的，。值得推荐。不错，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，,5
一次愉快的旅程 景色不错，值得推荐，有趣好玩，体验非常棒。,5
值得一看，别有风味,4
有趣好玩，,5
好 很好 非常好,5
景色不错，,4
值得推荐，可以看看,4
太美了值得推荐，景色不错，夜游很值得，精华。夜景特别美，下了一点雨。在双塔拍的照片不好，下雨人都是模糊的，不然就买照片了,5
就日月双塔夜景还不错，其他没啥看的，价格太高，性价比低,3
值得推荐，体验很好，景色不错，,4
体验很好，景色不错，风景特别好，山水画。价格就是有点贵。。。值得推荐，,4
一次愉快的旅程 景色不错，值得推荐，有趣好玩，体验非常棒。,5
值得一看，别有风味,5
景色不错，,4
景色不错，值得推荐，桂林山水甲天下，第一天的两江四湖夜游就看到不同于其他地方的优雅夜景了 ，相当不错👍👍,5
两江四湖，桂林打造的城市新品牌，总体感觉一般。游船江边的晚间风景虽然不错，毕竟是风光及霓虹灯的效果，个人觉得还是自然风光好一些。重庆的两江游，主要是重庆市自身的建筑风光，与两江四湖的人为风光意义不一样。 感觉一般般。,5
一定要坐船，体验和介绍获得的和自己逛完全不一样，很美的地方。体验很好，景色不错，值得推荐，,5
围绕桂林市区转一圈，最美的景色就是日月双塔了，但是岸上也能看，夜景相对做的挺单薄的，没有什么惊喜。,3
